Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Censadores,Fecha,Inicio,Fin,Nivel de agua,Viento,Temperatura,Visibilidad,Condiciones atmosféricas,Se censa,Con aves,Observaciones
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C2,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C3,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C4,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C5,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C6,5,2005-09-12,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C7,5,2005-09-12,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,C8,5,2005-09-12,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Cuquero Chico,Cuquero Chico,14,2005-09-12,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,14,2005-09-12,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,D3,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,D4,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,D5,5,2005-09-12,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,D6,5,2005-09-12,,,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,5,2005-09-09,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,E3,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Balsas CDE,E4,5,2005-09-12,,,Muy alto (5),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,El Italiano,El Italiano,14,2005-09-12,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Esparragosilla,Esparragosilla,14,2005-09-12,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Gavetas,Gaveta 1,14,2005-09-12,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Gavetas,Gaveta 2,14,2005-09-12,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,14,2005-09-12,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,14,2005-09-12,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),14,2005-09-12,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),14,2005-09-13,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),14,2005-09-13,10:15:00,15:15:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),14,2005-09-13,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),14,2005-09-13,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),14,2005-09-13,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,14,2005-09-15,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,14,2005-09-15,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,14,2005-09-15,09:25:00,13:05:00,Seco (0),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Veta Hornito,14,2005-09-15,,,Seco (0),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200509,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,5,2005-09-16,11:00:00,11:30:00,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,14,2005-09-16,11:10:00,11:40:00,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,18,2005-09-16,11:10:00,11:40:00,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,14,2005-09-16,12:00:00,13:10:00,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,18,2005-09-16,12:00:00,13:10:00,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Charco del Toro,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,5,2005-09-16,12:30:00,13:15:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,5,2005-09-16,09:45:00,10:45:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,La Sanguijuela,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,5,2005-09-16,,,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Zahíllo,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,18,2005-09-18,11:30:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,Lucio del Lobo Grande,18,2005-09-18,12:00:00,12:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,18,2005-09-18,11:30:00,12:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal Norte I. Mayor+I. Mínima,6,2005-09-20,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,6,2005-09-20,,,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,6,2005-09-20,,,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Capitán,6,2005-09-20,,,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,No,
CT_200509,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Finca Los Mimbrales,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),5,2005-09-16,12:00:00,12:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Parque Nacional De Doñana,Otras Lagunas RBD,Otras Lagunas RBD,Ojillo,5,2005-09-16,09:45:00,10:45:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Parque Nacional De Doñana,Otras Lagunas RBD,Otras Lagunas RBD,Navazo del Toro,5,2005-09-16,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Canario,6,2005-09-20,,,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,No,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,6,2005-09-20,09:17:00,14:18:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,6,2005-09-20,09:17:00,14:28:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,6,2005-09-20,,,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,6,2005-09-20,,,Casi seco (1),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,No,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,6,2005-09-20,09:17:00,14:18:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,6,2005-09-20,,,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,6,2005-09-20,09:17:00,14:18:00,Desconocido (6),Moderado (2),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200509,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,6,2005-09-20,15:25:00,15:30:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,6,2005-09-20,14:56:00,15:12:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200509,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,6,2005-09-20,,,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Veta La Palma,Veta La Palma,Almajar Perimetral,Cultivos (El Turismo),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Cultivos (El Turismo)"" localidad empezó a censarse de forma recurrente en septiembre de 2022"
CT_200508,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Depuradora Loma de Martín Miguel,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Depuradora Loma de Martín Miguel"" empezó a censarse de forma recurrente en octubre de 2010"
CT_200508,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Gravera junto a Dehesa de Abajo,17,,,,,,,,,No,No,No se ha realizado el censo
CT_200508,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,17,,,,,,,,,No,No,No se ha realizado el censo
CT_200508,Veta La Palma,Veta La Palma,Cultivos De Tarfia,Cultivos de Tarfia,15,2005-08-11,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,15,2005-08-11,08:00:00,14:30:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,Sólo con agua la balsa central.
CT_200508,Veta La Palma,Veta La Palma,Balsas CDE,C1,5,2005-08-11,,,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,15,2005-08-12,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,Seco a excepción de 2 zonas de agua embalsada.
CT_200508,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,15,2005-08-12,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,Arroz inundado y crecido
CT_200508,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,15,2005-08-12,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,Arroz inundado y crecido
CT_200508,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,6,2005-08-12,08:35:00,13:50:00,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Otras Lagunas RBD,Otras Lagunas RBD,Navazo del Toro,5,2005-08-09,09:25:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela Chica,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Durante este periodo, esta localidad se censaba sin desglosar, bajo el nombre de 'Margazuela'."
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela Grande,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Durante este periodo, esta localidad se censaba sin desglosar, bajo el nombre de 'Margazuela'."
CT_200508,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Hasta enero de 2010, esta localidad no se censaba de forma recurrente."
CT_200508,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200508,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Huerto,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200508,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Las Pajas,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200508,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Este),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Esta localidad se censaba como 'Caracoles', sin subdivisión."
CT_200508,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Esta localidad se censaba como 'Caracoles', sin subdivisión."
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,6,2005-08-09,07:48:00,12:53:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Capitán,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Charco del Toro,5,2005-08-09,09:25:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,5,2005-08-09,09:25:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Canario,6,2005-08-09,07:48:00,12:53:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,6,2005-08-09,07:48:00,12:53:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,6,2005-08-09,07:48:00,12:53:00,Casi seco (1),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,6,2005-08-09,07:48:00,12:53:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,No,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,6,2005-08-09,07:48:00,12:53:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,6,2005-08-09,13:39:00,13:51:00,Alto (4),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,6,2005-08-09,13:39:00,13:51:00,Medio (3),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,La Sanguijuela,5,2005-08-09,09:25:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,5,2005-08-09,09:25:00,12:00:00,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,5,2005-08-09,09:25:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,6,2005-08-09,07:48:00,12:53:00,Bajo (2),Moderado (2),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Zahíllo,5,2005-08-09,09:25:00,12:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,6,2005-08-10,10:45:00,11:56:00,Medio (3),Sin viento (1),Calor (3),Despejado (1),Nubes (2),Sí,Sí,
CT_200508,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,6,2005-08-10,11:56:00,12:54:00,Medio (3),Moderado (2),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,15,2005-08-10,07:30:00,08:30:00,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,Lucio del Lobo Grande,15,2005-08-10,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,15,2005-08-10,07:30:00,08:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200508,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),6,2005-08-10,09:02:00,09:22:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),6,2005-08-10,08:00:00,08:25:00,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200508,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),6,2005-08-10,08:25:00,08:31:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
