Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Se censa,Agua,Ambiente
CA_20120416,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20120416,Veta La Palma,Veta La Palma,Lucio De Los Cangrejos,True,No,Otros
CA_20120416,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,Poca,Marisma
CA_20120416,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Sí,Marisma
CA_20120416,Veta La Palma,Veta La Palma,Lucio Del Hotel,True,No,Otros
CA_20120416,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,Muy poca,Marisma
CA_20120416,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,Muy poca,Marisma
CA_20120416,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Poca,Marisma
CA_20120416,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20120416,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20120416,Veta La Palma,Veta La Palma,Arrozales De Tarfia,True,No,Arrozal
CA_20120416,Veta La Palma,Veta La Palma,Balsas AB,True,No,Acuicultura
CA_20120416,Veta La Palma,Veta La Palma,Balsas CDE,True,No,Acuicultura
CA_20120416,Parque Natural Norte,Colonia De La Isleta De Puebla,Colonia De La Isleta De Puebla,False,Desconocido,Otros
CA_20120416,Veta La Palma,Veta La Palma,Cuquero Grande Y Chico,True,No,Acuicultura
CA_20120416,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,False,Desconocido,Otros
CA_20120416,Veta La Palma,Veta La Palma,Esparragosilla,True,No,Acuicultura
CA_20120416,Veta La Palma,Veta La Palma,Gavetas,True,No,Acuicultura
CA_20120416,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,Poca,Marisma
CA_20120416,Parque Natural Norte,Hato Blanco,Hato Blanco,True,No,Arrozal
CA_20120416,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Sí,Otros
CA_20120416,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20120416,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20120416,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,No,Acuicultura
CA_20120416,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,Muy poca,Marisma
CA_20120416,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,Muy poca,Marisma
CA_20120416,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,Poca,Marisma
CA_20120416,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20120416,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20120416,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Sí,Marisma
CA_20120514,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Sí,Otros
CA_20120514,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20120514,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,Sí,Arrozal
CA_20120514,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,False,Desconocido,Marisma
CA_20120514,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,False,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Muy poca,Marisma
CA_20120514,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,Muy poca,Marisma
CA_20120514,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20120514,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Poca,Otros
CA_20120514,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Sí,Arrozal
CA_20120514,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,False,No,Marisma
CA_20120514,Veta La Palma,Veta La Palma,Lucio De Los Cangrejos,True,Sí,Otros
CA_20120514,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20120514,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Muy poca,Marisma
CA_20120514,Veta La Palma,Veta La Palma,Lucio Del Hotel,True,Sí,Otros
CA_20120514,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,False,No,Marisma
CA_20120514,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,False,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20120514,Veta La Palma,Veta La Palma,El Italiano,True,Sí,Arrozal
CA_20120514,Veta La Palma,Veta La Palma,Arrozales De Tarfia,True,Sí,Arrozal
CA_20120514,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20120514,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20120514,Parque Natural Norte,Colonia De La Isleta De Puebla,Colonia De La Isleta De Puebla,False,Desconocido,Otros
CA_20120514,Veta La Palma,Veta La Palma,Cuquero Grande Y Chico,True,Sí,Acuicultura
CA_20120514,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Sí,Otros
CA_20120514,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20120514,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20120514,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,Sí,Marisma
CA_20120514,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Muy poca,Arrozal
CA_20120514,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Sí,Otros
CA_20120514,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20120514,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20120514,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,Muy poca,Marisma
CA_20120514,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20120514,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,No,Marisma
CA_20120514,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20120514,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20120514,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Sí,Marisma
CA_20120611,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Sí,Otros
CA_20120611,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,Sí,Otros
CA_20120611,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,Sí,Arrozal
CA_20120611,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Sí,Marisma
CA_20120611,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20120611,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Sí,Otros
CA_20120611,Parque Natural Norte,Otros Cultivos,La Sarteneja,False,Desconocido,Arrozal
CA_20120611,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,False,Desconocido,Marisma
CA_20120611,Veta La Palma,Veta La Palma,Lucio De Los Cangrejos,True,Sí,Otros
CA_20120611,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,False,Desconocido,Marisma
CA_20120611,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Sí,Marisma
CA_20120611,Veta La Palma,Veta La Palma,Lucio Del Hotel,True,Sí,Otros
CA_20120611,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,False,Desconocido,Marisma
CA_20120611,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20120611,Veta La Palma,Veta La Palma,El Italiano,True,Sí,Arrozal
CA_20120611,Veta La Palma,Veta La Palma,Arrozales De Tarfia,True,Sí,Arrozal
CA_20120611,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20120611,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20120611,Parque Natural Norte,Colonia De La Isleta De Puebla,Colonia De La Isleta De Puebla,False,Desconocido,Otros
CA_20120611,Veta La Palma,Veta La Palma,Cuquero Grande Y Chico,True,Sí,Acuicultura
CA_20120611,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Sí,Otros
CA_20120611,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20120611,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20120611,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,Sí,Marisma
CA_20120611,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20120611,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Sí,Otros
CA_20120611,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20120611,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20120611,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,False,Desconocido,Marisma
CA_20120611,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20120611,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,No,Marisma
CA_20120611,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20120611,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20120611,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Sí,Marisma
CA_20120725,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Sí,Otros
CA_20120725,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,Sí,Otros
CA_20120725,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,Sí,Arrozal
CA_20120725,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20120725,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,No,Marisma
CA_20120725,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20120725,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20120725,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Poca,Otros
CA_20120725,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Sí,Arrozal
CA_20120725,Veta La Palma,Veta La Palma,Lucio De Los Cangrejos,True,Sí,Otros
CA_20120725,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Sí,Marisma
CA_20120725,Veta La Palma,Veta La Palma,Lucio Del Hotel,True,Sí,Otros
CA_20120725,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20120725,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Muy poca,Marisma
CA_20120725,Veta La Palma,Veta La Palma,El Italiano,True,Sí,Arrozal
CA_20120725,Veta La Palma,Veta La Palma,Arrozales De Tarfia,True,Sí,Arrozal
CA_20120725,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20120725,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20120725,Parque Natural Norte,Colonia De La Isleta De Puebla,Colonia De La Isleta De Puebla,False,Desconocido,Otros
CA_20120725,Veta La Palma,Veta La Palma,Cuquero Grande Y Chico,True,Sí,Acuicultura
CA_20120725,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Sí,Otros
CA_20120725,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20120725,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20120725,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,Muy poca,Marisma
CA_20120725,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Mucha,Arrozal
CA_20120725,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Sí,Otros
CA_20120725,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Poca,Otros
CA_20120725,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20120725,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20120725,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20120827,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Sí,Otros
CA_20120827,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,Sí,Otros
CA_20120827,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,Sí,Arrozal
CA_20120827,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,False,Desconocido,Marisma
CA_20120827,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20120827,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Muy poca,Otros
CA_20120827,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Sí,Arrozal
CA_20120827,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20120827,Veta La Palma,Veta La Palma,Lucio De Los Cangrejos,True,Sí,Otros
CA_20120827,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20120827,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Sí,Marisma
CA_20120827,Veta La Palma,Veta La Palma,Lucio Del Hotel,True,Sí,Otros
CA_20120827,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Muy poca,Marisma
CA_20120827,Veta La Palma,Veta La Palma,El Italiano,True,Sí,Arrozal
CA_20120827,Veta La Palma,Veta La Palma,Arrozales De Tarfia,True,Sí,Arrozal
CA_20120827,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20120827,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20120827,Parque Natural Norte,Colonia De La Isleta De Puebla,Colonia De La Isleta De Puebla,False,Desconocido,Otros
CA_20120827,Veta La Palma,Veta La Palma,Cuquero Grande Y Chico,True,Sí,Acuicultura
CA_20120827,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Poca,Otros
CA_20120827,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20120827,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20120827,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20120827,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20120827,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Muy poca,Otros
CA_20120827,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,No,Otros
CA_20120827,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20120827,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20120827,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20120827,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,No,Marisma
CA_20120827,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20120827,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20120827,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Muy poca,Marisma
CA_20120914,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Sí,Otros
CA_20120914,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,Sí,Otros
CA_20120914,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,Sí,Arrozal
CA_20120914,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Sí,Marisma
CA_20120914,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20120914,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20120914,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
